WardCode,WardName,Borough,type1_count,type2_count,type3_count,population,area_km2,pop_density,type1_density,type2_density,type3_density
E05013544,Centenary,Harrow,421,523,105,15074,1.986749261914794,7587.268453529936,211.90394181611404,263.24408923949557,52.85015175936336
E05013545,Edgware,Harrow,692,919,243,15721,1.6904702430224428,9299.779197468717,409.35355286866945,543.6357154426405,143.74698460561657
E05013546,Greenhill,Harrow,1479,2714,702,10947,1.1514585001531075,9507.07298486606,1284.4579286212572,2357.0106952522597,609.6615726113067
E05013547,Harrow on the Hill,Harrow,664,655,180,10754,3.4069037002429687,3156.531838347254,194.89837647968912,192.25668161776562,52.83389723846994
E05013548,Harrow Weald,Harrow,690,900,236,14427,4.88038311255458,2956.120383845922,141.3823431658478,184.41175195545364,48.35685940165229
E05013549,Hatch End,Harrow,254,847,80,9848,2.8833813281512546,3415.4344775181953,88.09101922112323,293.75233574917866,27.74520290429078
E05013550,Headstone,Harrow,555,887,181,14872,3.16382202756923,4700.643674140603,175.4207395876839,280.35710993563174,57.20928624391133
E05013551,Kenton East,Harrow,535,578,138,13671,1.6609281375597422,8230.940093582625,322.10905932753303,347.9981986753535,83.08607511626086
E05013552,Kenton West,Harrow,261,413,48,9991,1.535832975524522,6505.264673450475,169.94035429592373,268.90944951807086,31.25339849120436
E05013553,Marlborough,Harrow,613,678,194,11967,1.2775418996379604,9367.2074500189,479.82770676540366,530.706664252763,151.85411926996463
E05013554,North Harrow,Harrow,361,496,102,8990,1.4208288164677663,6327.292841898771,254.0770540517749,349.0920188633805,71.78908452432421
E05013555,Pinner,Harrow,444,892,131,13149,4.2165685699877775,3118.4124678039125,105.29889236481384,211.54642339958096,31.06791644096985
E05013556,Pinner South,Harrow,427,630,121,15699,3.0429996502780554,5159.0541584733655,140.32206673470458,207.032557477433,39.76339595995142
E05013557,Rayners Lane,Harrow,340,374,83,9131,1.1343782066882195,8049.34363703765,299.7236706376959,329.69603770146546,73.16783724390811
E05013558,Roxbourne,Harrow,572,564,150,9905,1.080375327257224,9168.110146634015,529.4456339096068,522.040799868913,138.8406382630088
E05013559,Roxeth,Harrow,833,1224,233,15872,1.8868572492743214,8411.871118551398,441.4748388201433,648.6977223479656,123.48575923780719
E05013560,Stanmore,Harrow,540,690,174,13608,7.257087049201726,1875.1325301378147,74.41002103721488,95.07947132533012,23.976562334213682
E05013561,Wealdstone North,Harrow,484,581,182,10491,0.951060594541008,11030.842892889563,508.90553428258016,610.8969326821881,191.3653042136975
E05013562,Wealdstone South,Harrow,695,964,344,7962,0.8284757681136874,9610.41988968278,838.8899552034077,1163.5826141238633,415.22035192801764
E05013563,West Harrow,Harrow,409,349,125,10340,1.1850075608049433,8725.682723050577,345.1454771496795,294.5128888147632,105.48455903107565
E05013564,Belmore,Hillingdon,988,1179,310,17329,2.254732628121183,7685.611936365093,438.18942772974276,522.900136936606,137.48858562370472
E05013565,Charville,Hillingdon,551,574,175,11489,2.677043067424125,4291.675445869767,205.82410746577088,214.41567637995007,65.3706330426677
E05013566,Colham & Cowley,Hillingdon,1804,1242,524,19025,4.600706794485066,4135.234182453345,392.11366439662726,269.9585206100948,113.89554331698042
E05013567,Eastcote,Hillingdon,511,890,142,16958,3.6117073318622674,4695.286312486489,141.48433221373958,246.42085258361686,39.3165854683973
E05013568,Harefield Village,Hillingdon,259,313,74,5740,8.711010035205597,658.9362171323139,29.732487846214163,35.93153936627426,8.49499652748976
E05013569,Hayes Town,Hillingdon,1520,2423,536,14917,3.828738382351751,3896.0614464437326,396.9976133669286,632.8455376237289,139.99389523991692
E05013570,Heathrow Villages,Aviation Security (SO18),2919,5829,3952,14028,23.54245992398087,595.8595680016755,123.98874244346241,247.595196883502,167.86690994743523
E05013571,Hillingdon East,Hillingdon,742,851,309,15695,4.5801265712583765,3426.7611944374376,162.00425653218088,185.80272548367375,67.46538445881926
E05013572,Hillingdon West,Hillingdon,362,460,127,9707,2.0071325067406853,4836.252697517649,180.3568019471916,229.18267650748103,63.274347644456725
E05013573,Ickenham & South Harefield,Hillingdon,359,483,120,15535,13.217938146572472,1175.2967692641505,27.160060519203736,36.54125133920726,9.078571761293729
E05013574,Northwood,Hillingdon,392,939,135,11359,6.4401624169375475,1763.7753933233066,60.86803012437153,145.80377624179812,20.962204252015706
E05013575,Northwood Hills,Hillingdon,527,646,181,11799,2.8589781537376395,4126.999006471863,184.33159389869243,225.95485703710685,63.30933300884882
E05013576,Pinkwell,Hillingdon,1233,1593,370,16652,3.2179525795201545,5174.718889885899,383.1628868141553,495.0352625263174,114.97994170416663
E05013577,Ruislip,Hillingdon,565,982,228,15465,8.66815702328906,1784.1162727497447,65.18109887511191,113.28821078824761,26.303169103584985
E05013578,Ruislip Manor,Hillingdon,293,354,96,10918,1.7659849733969177,6182.385560732686,165.91307650619865,200.4547067685813,54.36059844571697
E05013579,South Ruislip,Hillingdon,655,1565,259,16927,6.7395519652235505,2511.591287869613,97.18746934215139,232.21128171063654,38.42985428949193
E05013580,Uxbridge,Hillingdon,2010,3249,877,17877,4.227550037134711,4228.690339077907,475.4526811851313,768.5302294380556,207.44875691510458
E05013581,West Drayton,Hillingdon,1142,1428,360,18260,3.465535150175037,5269.02749755048,329.53063538897305,412.057572097595,103.88006019267101
E05013582,Wood End,Hillingdon,1340,2205,464,19678,3.558140430916046,5530.416907950394,376.6012123515361,619.7057262948784,130.40519591874087
E05013583,Yeading,Hillingdon,928,1184,338,13397,2.4969058826007484,5365.440521148454,371.65998384905316,474.1868759453437,135.36753722088358
E05013584,Yiewsley,Hillingdon,1087,1393,430,12352,3.244204252410523,3807.4051566951007,335.0590515971158,429.3811029206829,132.54405904945705
E05013585,Alexandra Park,Haringey,339,588,102,8853,2.4173600681843546,3662.2595518628573,140.2356249950874,243.24055308882413,42.19478982153071
E05013586,Bounds Green,Haringey,512,1468,144,9761,1.1082381035663988,8807.674062629972,461.99458252910006,1324.625092095154,129.93597633630938
E05013587,Bruce Castle,Haringey,1298,1347,590,13514,1.4342873548745603,9422.100776438838,904.9790445328999,939.1423520691959,411.3541111513182
E05013588,Crouch End,Haringey,518,1320,148,12946,1.5670257950908875,8261.510461765649,330.5625227247494,842.3600965186664,94.44643506421411
E05013589,Fortis Green,Haringey,342,702,129,12548,1.9263078115163141,6514.016049243296,177.54171890669485,364.4277388084789,66.96749046480596
E05013590,Harringay,Haringey,1168,1463,582,14526,1.5903452207455158,9133.865911949959,734.4317351753788,919.9260518506671,365.9582790000603
E05013591,Hermitage & Gardens,Haringey,764,985,221,8484,0.8526421076047779,9950.24750048183,896.038318053762,1155.23264827612,259.1943302223579
E05013592,Highgate,Haringey,486,1276,159,12815,2.7855699712289153,4600.494739805937,174.47057694464965,458.0750127188744,57.079880111521184
E05013593,Hornsey,Haringey,761,936,259,14988,1.372812294894509,10917.734387825922,554.3365271640997,681.8120754607061,188.66381147897744
E05013594,Muswell Hill,Haringey,399,1144,129,8822,1.2723838667815959,6933.442202717187,313.5846110727905,899.0997370107076,101.38449831676685
E05013595,Noel Park,Haringey,1908,4267,643,13740,1.196632392398695,11482.223017929215,1594.4746374242316,3565.840292394757,537.3412955260906
E05013596,Northumberland Park,Haringey,1810,1792,719,14805,2.1153097754745236,6998.974888526112,855.6666361521286,847.1572441903947,339.90293447148093
E05013597,St Ann's,Haringey,659,678,202,10606,0.6664943096908982,15913.114104333123,988.7556283948263,1017.2629985609898,303.07835650342173
E05013598,Seven Sisters,Haringey,957,1321,338,9268,0.6792191501983301,13645.080527093161,1408.9708744527575,1944.8803815591355,497.63025659877957
E05013599,South Tottenham,Haringey,1187,2399,445,16741,1.284706257606121,13030.994362240146,923.9466165688461,1867.352934413363,346.38268270693897
E05013600,Stroud Green,Haringey,575,1082,236,10751,1.0055037427690627,10692.153139472914,571.8526700025045,1076.0775459873214,234.7082262966801
E05013601,Tottenham Central,Haringey,1347,1298,525,14765,1.0083324466193102,14642.988083447479,1335.8689433392315,1287.2738592830901,520.6616148872283
E05013602,Tottenham Hale,Haringey,1208,1860,445,12216,1.0257521968633343,11909.309126858827,1177.672349807258,1813.303452517798,433.8279765432366
E05013603,West Green,Haringey,868,1136,308,15034,1.507188659158778,9974.862741065923,575.9066688336584,753.7211702707788,204.3539792635562
E05013604,White Hart Lane,Haringey,861,873,285,13859,1.30006278076028,10660.254416248437,662.2757090980522,671.5060325698021,219.22018245405908
E05013605,Woodside,Haringey,1346,1072,543,15275,1.4879687966858635,10265.672260078194,904.5888616736661,720.4452152408396,364.9270073468059
E05013606,Bedfont,Hounslow,1055,911,345,15163,5.436097155355036,2789.3173294489607,194.07305827136145,167.58346548361163,63.464649387317245
E05013607,Brentford East,Hounslow,653,695,265,8682,0.8493432045627686,10222.01620423794,768.8293689665255,818.2793436933159,312.0057929190341
E05013608,Brentford West,Hounslow,513,773,231,7907,1.4307067472608745,5526.639204811299,358.56404604378355,540.2924124597362,161.4586640080195
E05013609,Chiswick Gunnersbury,Hounslow,767,2489,333,12778,2.7315670804656533,4677.900861882447,280.7912005841162,911.1985635643615,121.90804406063977
E05013610,Chiswick Homefields,Hounslow,601,1599,199,13812,2.955733980068978,4672.950980411867,203.33358957627658,540.9823789225728,67.32676260512319
E05013611,Chiswick Riverside,Hounslow,426,750,167,10264,1.0966858411195708,9359.106879251598,388.4430563680028,683.8786203662021,152.276972801541
E05013612,Cranford,Hounslow,1034,889,333,16085,3.14423628686999,5115.709677154137,328.85569202221814,282.7395649978258,105.90807102843195
E05013613,Feltham North,Hounslow,1138,824,310,12941,2.4338167393700822,5317.162870426052,467.57834375588027,338.562878079829,127.37195655915895
E05013614,Feltham West,Hounslow,1317,1631,423,16155,3.15646723081718,5118.063587759034,417.2386100327235,516.716911893221,134.01057862098864
E05013615,Hanworth Park,Hounslow,761,638,238,10306,3.0327421902935243,3398.244675391459,250.92802231446734,210.3706678536533,78.4768322087296
E05013616,Hanworth Village,Hounslow,1068,974,326,16184,3.854712783949188,4198.496984623416,277.0634441162759,252.67771027083586,84.57180035758982
E05013617,Heston Central,Hounslow,890,857,254,14549,1.681950381529984,8650.076815444176,529.1475954186071,509.5275160379172,151.01515644531037
E05013618,Heston East,Hounslow,667,942,242,11170,1.8011411989392934,6201.623729765386,370.32077240407455,523.0017505316915,134.3592607523029
E05013619,Heston West,Hounslow,1121,1610,388,15764,3.688861904634822,4273.40475396857,303.8877651102998,436.4489757605555,105.1814922950904
E05013620,Hounslow Central,Hounslow,1539,3155,748,10658,0.8387212816143153,12707.439567392623,1834.936150705315,3761.6787235056977,891.8338146378009
E05013621,Hounslow East,Hounslow,579,533,241,8629,0.8706105433768049,9911.43521709606,665.0505262137697,612.2140422658708,276.81723111833935
E05013622,Hounslow Heath,Hounslow,1134,1115,415,16052,2.787973055813691,5757.587924505641,406.74711602226495,399.93212906951095,148.8536623891005
E05013623,Hounslow South,Hounslow,520,458,140,13777,2.027374549043304,6795.488286316515,256.48935972160757,225.90793606249284,69.05482761735588
E05013624,Hounslow West,Hounslow,1216,1072,383,15915,1.5970764446290502,9965.083420722885,761.3912308890374,671.226479862704,239.8131919658728
E05013625,Isleworth,Hounslow,655,885,227,13831,1.9955732920361835,6930.840403204403,328.2264813895513,443.48158172481357,113.75177293958495
E05013626,Osterley & Spring Grove,Hounslow,777,983,288,14627,6.291716239833732,2324.8028745152915,123.49571569688804,156.23717957534228,45.77447377181951
E05013627,Syon & Brentford Lock,Hounslow,1340,1690,338,12915,2.239876634085312,5765.942553918394,598.2472336237436,754.50583942099,150.901167884198
E05013628,Barnet Vale,Barnet,621,944,227,16916,3.5331627468759814,4787.778319851557,175.76320268549404,267.18271068455135,64.24838487859444
E05013629,Brunswick Park,Barnet,516,1046,187,16229,3.0366825697818545,5344.318883210055,169.92227147306602,344.45483713338575,61.58035807260338
E05013630,Burnt Oak,Barnet,1458,1413,510,21726,2.530535727814078,8585.533790810101,576.1625824818709,558.3797867262576,201.53835189695076
E05013631,Childs Hill,Barnet,1026,2162,430,19503,2.9348357583065328,6645.34631786471,349.59366877553157,736.6681402462956,146.51586508136313
E05013632,Colindale North,Barnet,627,528,224,11951,1.0380242826226385,11513.21813956509,604.0321122506326,508.658620842638,215.79456641808886
E05013633,Colindale South,Barnet,1255,1433,588,19187,1.5322979440814093,12521.716206767042,819.0313149263895,935.1967125812879,383.7373810173044
E05013634,Cricklewood,Barnet,878,1477,318,10680,2.0083981796245265,5317.670623460057,437.164307808795,735.4119392182121,158.33513654122643
E05013635,East Barnet,Barnet,680,985,203,18021,3.876016284080918,4649.361271781433,175.4378594312954,254.12689932327348,52.373360977283774
E05013636,East Finchley,Barnet,635,1236,217,16615,2.456472491228343,6763.763917295803,258.50075759752247,503.16052974887833,88.33805417112184
E05013637,Edgware,Barnet,937,1634,364,20045,3.35856735144324,5968.31860209273,278.988003500169,486.5169666160898,108.37954458277643
E05013638,Edgwarebury,Barnet,487,585,140,12142,7.181009345213466,1690.8486559891896,67.81776441004244,81.46487100590313,19.495866565515282
E05013639,Finchley Church End,Barnet,713,1133,401,18902,3.004306167695698,6291.635720502424,237.32601146535967,377.1253450073668,133.47507797701155
E05013640,Friern Barnet,Barnet,927,1485,293,19332,2.758963875775914,7006.978297083787,335.9957004653771,538.2455395804585,106.19928828085814
E05013641,Garden Suburb,Barnet,321,1041,139,12331,4.290778726456076,2873.837311621208,74.81159492582984,242.6133031706818,32.39505200838114
E05013642,Golders Green,Barnet,532,1007,263,14731,1.6372661137067852,8997.315632856336,324.9319066376737,615.049680421311,160.63363053704546
E05013643,Hendon,Barnet,1217,2076,582,21989,3.349864603917882,6564.145898399132,363.2982654214264,619.7265398643231,173.73836522207898
E05013644,High Barnet,Barnet,474,1005,183,11966,8.124026792377855,1472.914886399288,58.34545012144932,123.7071252575033,22.52577504688866
E05013645,Mill Hill,Barnet,725,1213,278,18323,7.888953808322372,2322.6146895004426,91.90065217965513,153.7592980605816,35.23914662888845
E05013646,Totteridge & Woodside,Barnet,387,736,392,14476,9.547118537703883,1516.269012773935,40.53579082229296,77.09132311423157,41.05950904997116
E05013647,Underhill,Barnet,631,476,196,12443,2.5452781946784198,4888.66011818095,247.9100325140384,187.01295638142992,77.00533498058878
E05013648,West Finchley,Barnet,809,1560,432,19412,2.4329510083973,7978.78787242313,332.5179985983058,641.1966351215785,177.562145110591
E05013649,West Hendon,Barnet,1092,2461,457,17310,3.145634368340417,5502.864596794338,347.1477839225544,782.3541174298593,145.28071176978696
E05013650,Whetstone,Barnet,471,884,181,10832,2.386354090855173,4539.141966194233,197.3722180647603,370.439577004773,75.84792244102253
E05013651,Woodhouse,Barnet,712,1512,272,13893,2.2066164273393944,6296.064793078399,322.66595642926796,685.2119748891196,123.26564627634956
E05013652,Belsize,Camden,458,1935,162,12352,1.0056187730285662,12282.984696874908,455.440980502648,1924.1884219926285,161.094844631941
E05013653,Bloomsbury,Camden,2359,11187,927,11042,1.2416391280792085,8893.083143313757,1899.9079093531202,9009.86425686026,746.5937397076483
E05013654,Camden Square,Camden,507,875,208,7636,0.4631533146721423,16486.98121788329,1094.6699158547444,1889.2232275599633,449.0953500942541
E05013655,Camden Town,Camden,1859,4741,1108,6444,0.6141351298700235,10492.804737230743,3027.021105914331,7719.799388456076,1804.16319814582
E05013656,Fortune Green,Camden,549,920,200,11508,1.0209518970385767,11271.833700863548,537.7334638316031,901.1198301003184,195.89561523919966
E05013657,Frognal,Camden,227,665,84,7734,1.1534398859903523,6705.160879155422,196.8026273038894,576.5363310884866,72.82564182170357
E05013658,Gospel Oak,Camden,911,1275,339,11638,0.7908973929653454,14714.93028490731,1151.8561169917994,1612.0928091817168,428.6270292647859
E05013659,Hampstead Town,Camden,323,1445,146,8091,2.207805772345173,3664.724542959042,146.29910114643067,654.4959788129794,66.12900547176123
E05013660,Haverstock,Camden,834,1430,283,12144,0.7304738877650443,16624.824245471314,1141.7245899804905,1957.6332897747018,387.41973496939903
E05013661,Highgate,Camden,989,1218,214,10281,3.2160136319734227,3196.8148075576823,307.5235720916786,378.72973792483776,66.54200649910942
E05013662,Holborn & Covent Garden,Camden,2084,9085,899,10359,1.1070592533767998,9357.222721731048,1882.4647313531714,8206.426144118792,812.0613212507203
E05013663,Kentish Town North,Camden,395,756,166,7131,0.5585348965684775,12767.3311798625,707.2073784946974,1353.5412104860538,297.2061388104298
E05013664,Kentish Town South,Camden,845,1530,334,10380,0.8190015842085928,12673.96815847465,1031.744036022262,1868.128254572853,407.81361897211303
E05013665,Kilburn,Camden,1201,2319,450,11988,0.6562319259724858,18267.931695390613,1830.145642823167,3533.811611745982,685.7331717488969
E05013666,King's Cross,Camden,1435,4320,579,11481,1.0798343520868565,10632.186295807456,1328.9075284804198,4000.6136049027273,536.1933512126573
E05013667,Primrose Hill,Camden,642,1418,261,12690,1.3396076168764177,9472.92314565175,479.2448116239893,1058.5189141476897,194.8331710807807
E05013668,Regent's Park,Camden,1308,3310,578,11955,1.346043516728498,8881.585068702772,971.7367854339797,2459.0586848520434,429.4066223095109
E05013669,St Pancras & Somers Town,Camden,1125,1938,542,12596,0.8217089997732678,15329.027677043314,1369.0978196787653,2358.4991773666197,659.6009051252362
E05013670,South Hampstead,Camden,619,1925,227,12256,0.8059056368375997,15207.735794097367,768.0799980863471,2388.6171184430023,281.67069396704494
E05013671,West Hampstead,Camden,655,1861,275,11262,0.8091313497266743,13918.630150474726,809.5101002096383,2299.997399221583,339.8706527597718
E05013672,Arnos Grove,Enfield,303,645,117,8203,1.7714512059873588,4630.666637768253,171.04620154136057,364.10825080586653,66.04754316943625
E05013673,Bowes,Enfield,567,575,174,10797,1.2786672067167077,8443.948467032287,443.4304696496533,449.6869842126113,136.07919174433803
E05013674,Brimsdown,Enfield,1219,1567,324,16289,4.61239284439657,3531.5725588701575,264.287982642441,339.73688991034055,70.24553435287194
E05013675,Bullsmoor,Enfield,753,754,236,11495,1.8086236658036698,6355.661610173694,416.3386857295164,416.89159235067115,130.48596259251775
E05013676,Bush Hill Park,Enfield,399,668,131,12744,2.2677667340876555,5619.625602774809,175.94402193245045,294.56292393703484,57.76608238884965
E05013677,Carterhatch,Enfield,1084,1978,372,12344,1.8151482877695901,6800.54631523687,597.1963873717407,1089.718131200464,204.94193367369698
E05013678,Cockfosters,Enfield,366,694,129,10669,9.72145795124939,1097.4691299908193,37.648673875399744,71.38846904242465,13.269614562640893
E05013679,Edmonton Green,Enfield,1980,2543,1042,17010,2.9560172964508915,5754.364164385257,669.8201672829399,860.2791340406648,352.50132035799163
E05013680,Enfield Lock,Enfield,1113,1003,321,17706,3.273093846723297,5409.560748685994,340.04524530032256,306.43789850514247,98.07234837502565
E05013681,Grange Park,Enfield,200,469,65,9417,2.4555741070751336,3834.9484028469055,81.44734847290869,190.99403216897088,26.470388253695326
E05013682,Haselbury,Enfield,1183,1076,405,18169,1.9943642457374327,9110.1713434909,593.1714843607097,539.5203019206455,203.07223260024296
E05013683,Highfield,Enfield,405,630,140,9313,1.6590980318631163,5613.290969637151,244.10854103973435,379.7243971729201,84.38319937176001
E05013684,Jubilee,Enfield,980,1072,384,16656,4.019576700079256,4143.719909529675,243.80676701123204,266.69474922044975,95.53244748195215
E05013685,Lower Edmonton,Enfield,1164,1213,503,16554,2.1666129478632628,7640.497125398302,537.2440892813594,559.8600346205232,232.15960215508915
E05013686,New Southgate,Enfield,442,686,210,11865,1.0840352168567728,10945.216368895562,407.7358310199611,632.8207694110708,193.72064369726658
E05013687,Oakwood,Enfield,288,421,71,8753,1.9400656497040178,4511.702993831876,148.44858473935565,217.00296588634978,36.596699710049485
E05013688,Palmers Green,Enfield,610,1786,229,10968,1.468931419605273,7466.65218921336,415.26785516230393,1215.8498185571718,155.89563742978297
E05013689,Ponders End,Enfield,1331,2161,539,13668,3.413002136154283,4004.685451325526,389.9792461014249,633.1669052029896,157.92547982619686
E05013690,Ridgeway,Enfield,797,629,177,12540,11.068893973962938,1132.9045186897179,72.003580653565,56.825912460592704,15.990757560452955
E05013691,Southbury,Enfield,960,1246,293,15902,2.108492787121035,7541.880198562504,455.30153380832627,590.9434490887235,138.96182229774956
E05013692,Southgate,Enfield,648,1389,199,14474,2.3494668861899,6160.546498900564,275.80724963987603,591.1979471447343,84.7000658616286
E05013693,Town,Enfield,966,1846,351,13495,2.0872668094795612,6465.392895010313,462.80619018747404,884.4101729669535,168.16249767681512
E05013694,Upper Edmonton,Enfield,1760,2441,753,16628,2.3000971743193777,7229.259783304762,765.1850624618945,1061.2595099258435,327.377472746481
E05013695,Whitewebbs,Enfield,737,939,257,13870,10.402784949041244,1333.2968111849996,70.84641311055117,90.26429024532911,24.704922889296675
E05013696,Winchmore Hill,Enfield,304,722,85,10347,2.130694714754473,4856.162606660579,142.67646974241964,338.85661563824664,39.89309186876865
E05013697,Arsenal,Islington,844,1184,382,12969,0.8093984038291142,16023.011583227813,1042.749770702774,1462.8148442086306,471.9554649389332
E05013698,Barnsbury,Islington,1081,1790,619,11774,0.8943603559452111,13164.71590196612,1208.6850594551872,2001.4303944725118,692.1147565242932
E05013699,Bunhill,Islington,1278,3960,507,11114,0.8408014737978683,13218.340293575468,1519.9783062074364,4709.791934727267,602.9960886128092
E05013700,Caledonian,Islington,1113,2100,490,11665,0.8809499165557216,13241.388393118905,1263.4089396949284,2383.790452254582,556.2177721927358
E05013701,Canonbury,Islington,734,1113,285,12658,0.874259470648633,14478.539180832371,839.5676851580787,1273.0774299467869,325.99017747963546
E05013702,Clerkenwell,Islington,1236,3288,452,11021,0.9305228119882931,11843.87943853939,1328.2855445090906,3533.4974679173865,485.7484353706383
E05013703,Finsbury Park,Islington,2038,4112,993,14770,0.8404371878237173,17574.18664236693,2424.9283938485987,4892.69163665625,1181.527917120539
E05013704,Highbury,Islington,737,1374,316,13867,1.0811879394803396,12825.707255544316,681.6576222208236,1270.824386609785,292.2711107486842
E05013705,Hillrise,Islington,838,1074,358,14951,1.0197319671953742,14661.695897521553,821.7845737491178,1053.2179381939768,351.07264606465895
E05013706,Holloway,Islington,832,1488,317,12781,0.7853768862798475,16273.71549033064,1059.364000309451,1894.6317697842105,403.6278703102115
E05013707,Junction,Islington,1400,2333,510,12986,1.0565556018108508,12290.881783924146,1325.0604110190825,2208.1185277910854,482.70057829980857
E05013708,Laycock,Islington,1449,2225,501,12567,0.8716375321834807,14417.690308171163,1662.3882594525355,2552.6665819750806,574.7802056492204
E05013709,Mildmay,Islington,831,1229,325,14301,0.8988369931525058,15910.56010038246,924.5280360406841,1367.32245041396,361.57835344551427
E05013710,St Mary's & St James',Islington,1001,2784,415,11907,0.7522015985508816,15829.532964219787,1330.760266833292,3701.135447416468,551.7137969388773
E05013711,St Peter's & Canalside,Islington,1030,1878,449,11625,0.6498556012686914,17888.589368630357,1584.9674881453134,2889.872759938736,690.9227205604327
E05013712,Tollington,Islington,915,1639,399,13718,0.8161698660811522,16807.77564830605,1121.090152952328,2008.1603941954816,488.86882079560536
E05013713,Tufnell Park,Islington,705,1169,313,12376,0.8508863490435026,14544.833177676543,828.5477852506434,1373.8615049049677,367.85171174957645
E05013714,Bellingham,Lewisham,1320,1376,450,11521,2.4365073900134515,4728.48965992112,541.7590791681172,564.7427976782797,184.69059517094902
E05013715,Blackheath,Lewisham,1419,1897,669,16455,2.4414368854043325,6739.883426179516,581.215106760786,777.0014499825307,274.0189615383833
E05013716,Brockley,Lewisham,1059,1531,424,17424,1.6943423187010986,10283.636197765178,625.021277171334,903.5954441447708,250.24459067105343
E05013717,Catford South,Lewisham,1082,1689,375,17452,2.3730034378431264,7354.393053834973,455.9622555723952,711.7562381347278,158.02758395531256
E05013718,Crofton Park,Lewisham,815,1221,250,15493,1.7294588403682893,8958.293564650985,471.2456758013653,706.0011903723521,144.55388828262738
E05013719,Deptford,Lewisham,1881,2275,734,16976,1.2920871971482564,13138.432171967526,1455.7841019952236,1760.7170824237821,568.0731158237609
E05013720,Downham,Lewisham,1385,1289,458,18402,2.6931975126911807,6832.770308632797,514.2586065349649,478.6132446379565,170.05808071697757
E05013721,Evelyn,Lewisham,885,1210,321,14245,1.1446392069300642,12444.969483620309,773.1693922782712,1057.1016549793312,280.43771177550855
E05013722,Forest Hill,Lewisham,832,995,290,15114,1.8347133272346612,8237.799211269865,453.47683894247234,542.3190561872115,158.0628404967752
E05013723,Grove Park,Lewisham,889,924,289,15815,2.421483142283447,6531.121247074439,367.13036918426667,381.58432072695433,119.34834273819241
E05013724,Hither Green,Lewisham,1520,1370,461,20136,2.151343131473161,9359.734254112966,706.5353628452378,636.8114783539314,214.28473833661488
E05013725,Ladywell,Lewisham,1677,1245,452,15631,2.0465492228913735,7637.734692702116,819.4281286969132,608.3410973331287,220.85957911210778
E05013726,Lee Green,Lewisham,805,998,321,14950,1.814994825084663,8236.938085651365,443.5274353812274,549.8638267210745,176.8600083942534
E05013727,Lewisham Central,Lewisham,1382,2255,608,8053,0.6629902205308427,12146.483840368155,2084.495302047534,3401.256806162944,917.0572674709845
E05013728,New Cross Gate,Lewisham,810,816,244,11100,1.0887371790421867,10195.298014682654,743.9812064768423,749.4921783766708,224.1128572596908
E05013729,Perry Vale,Lewisham,924,1008,257,18572,1.9766589126489698,9395.652371359913,467.4554593547577,509.9514102051902,130.01737343525187
E05013730,Rushey Green,Lewisham,2184,2343,881,18898,1.9957861708007367,9468.950269566134,1094.3056084629293,1173.973461826302,441.4300554284985
E05013731,Sydenham,Lewisham,1176,1408,425,16979,1.8424834770154237,9215.279383402507,638.26895311157,764.1859574669138,230.66692608198747
E05013732,Telegraph Hill,Lewisham,885,971,339,16797,1.5435801656505812,10881.844930237541,573.3424280085862,629.0570594308896,219.61930293210253
E05013733,Addison,Hammersmith and Fulham,653,1127,296,7660,0.3749434915715927,20429.745207451826,1741.595772906794,3005.786272689061,789.4522952226815
E05013734,Avonmore,Hammersmith and Fulham,358,497,162,7488,0.479041156884138,15631.22477555945,747.3261845152622,1037.4891444248194,338.17553600969967
E05013735,Brook Green,Hammersmith and Fulham,804,793,421,8304,0.6933955712121245,11975.848050895078,1159.5112997253905,1143.6473391570082,607.1570362989918
E05013736,College Park & Old Oak,Hammersmith and Fulham,1181,1150,437,9982,3.424105552568089,2915.21387023641,344.9075917400521,335.85413251571543,127.62457035597187
E05013737,Coningham,Hammersmith and Fulham,779,983,282,10534,0.5793469713409124,18182.54089707038,1344.617368408755,1696.7379629599566,486.75493952666096
E05013738,Fulham Reach,Hammersmith and Fulham,1075,1052,343,12281,0.790825868298236,15529.335208049357,1359.3384373139857,1330.254917259826,433.7237990685555
E05013739,Fulham Town,Hammersmith and Fulham,296,703,120,7360,0.45839617215751904,16055.980496867844,645.729650417511,1533.6079197415888,261.78229070980177
E05013740,Grove,Hammersmith and Fulham,320,562,121,7331,0.5070407394350053,14458.404285558834,631.1129956866494,1108.392198674678,238.6396014940143
E05013741,Hammersmith Broadway,Hammersmith and Fulham,1311,2674,615,7833,0.6952636879529668,11266.229109508575,1885.615519285809,3846.022805926966,884.5564792988348
E05013742,Lillie,Hammersmith and Fulham,510,595,235,6734,0.42556774211183496,15823.567751125207,1198.3991020305696,1398.132285702331,552.2035077983996
E05013743,Munster,Hammersmith and Fulham,407,687,161,12184,0.7618475601633609,15992.700688556932,534.2276083587223,901.7552013327817,211.32836596008423
E05013744,Palace & Hurlingham,Hammersmith and Fulham,442,722,153,11280,1.5642861787225943,7210.956763174445,282.55699373431776,461.5523743804919,97.80819013880232
E05013745,Parsons Green & Sandford,Hammersmith and Fulham,327,713,160,7711,0.7447595073831081,10353.677829631817,439.06790951752095,957.3560228929432,214.83445114007142
E05013746,Ravenscourt,Hammersmith and Fulham,429,835,153,6955,0.7902670075262651,8800.822929165299,542.8544984344951,1056.6049095403343,193.60545049062412
